choice_time,element,entry,entry_name,id_x,index,league,pick,player_first_name,player_last_name,round,seconds_to_pick,was_auto,id_y,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team,position_points_rank,pick_order,position_pick_order,points_vs_position_pick,points_vs_position_pick_rank,all_players_position_points_rank,all_players_points_vs_position_pick,all_players_points_vs_position_pick_rank
,,,,,,,,,,,,,226,0,0,29,0,27.1,13,0,10.4,47.0,381,0,0,0,0,0,29.0,2,4,0.21,0.08,0.29,8.36,2024-07-17T10:20:02.751618Z,0.0,0.0,490094,488,0,,,0,Tim,0.0,False,Foot injury - Unknown return date,2024-10-17T14:00:07.887629Z,,,1.3,Iroegbunam,,i,8,Iroegbunam,343,162,308,179,277,152,337,170,,,,,,,,,,,3,8,,,,,,175.0,,
,,,,,,,,,,,,,227,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.753021Z,,,222627,626,0,,,0,João,0.0,False,,,,,0.0,Neves Virgínia,,a,0,J.Virginia,471,36,448,13,408,3,473,36,,,,,,,,,,,1,8,,,,,,45.0,,
,,,,,,,,,,,,,228,0,3,89,2,22.9,16,2,33.0,221.6,810,0,0,0,0,0,84.0,4,9,0.43,0.02,0.45,14.16,2024-07-17T10:20:02.754092Z,50.0,50.0,106611,602,0,,,0,Michael,0.0,False,Knee injury - 50% chance of playing,2024-12-06T10:30:07.770742Z,,,3.6,Keane,,d,32,Keane,124,48,321,105,169,33,202,60,,,,,,,,,,,2,8,,,,,,44.0,,
,,,,,,,,,,,,,229,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.755463Z,0.0,0.0,115382,215,0,,,0,Neal,0.0,False,Transferred to Marseille,2024-08-31T06:13:30.372925Z,,,0.0,Maupay,,u,0,Maupay,657,62,651,61,644,62,657,62,,,,,,,,,,,4,8,,,,,,58.0,,
,,,,,,,,,,,,,230,5,6,299,4,547.4,21,3,100.5,287.4,1140,0,0,0,0,0,169.0,1,13,0.87,3.96,4.82,17.67,2024-07-17T10:20:02.756555Z,100.0,100.0,433154,106,0,,,0,Dwight,4.7,False,,2024-11-07T23:00:07.825990Z,,,5.0,McNeil,,a,65,McNeil,67,22,3,3,85,52,18,14,,,,,,,,,,,3,8,,,,,,12.0,,
,,,,,,,,,,,,,231,1,3,129,4,128.6,17,0,31.9,144.6,1015,0,0,0,0,0,44.0,1,12,0.28,0.42,0.70,14.09,2024-07-17T10:20:02.757930Z,100.0,100.0,224967,376,0,,,0,Vitalii,5.3,False,,2024-10-07T00:30:07.641913Z,,,3.2,Mykolenko,,a,38,Mykolenko,205,79,143,29,242,71,208,64,,,,,,,,,,,2,8,,,,,,27.0,,
,,,,,,,,,,,,,232,0,6,198,7,167.0,13,2,61.1,229.6,1073,0,0,0,0,0,212.0,1,12,1.08,0.70,1.78,13.31,2024-07-17T10:20:02.759089Z,100.0,100.0,440993,161,0,,,0,Iliman,2.0,False,,2024-11-07T23:00:07.842947Z,,,2.8,Ndiaye,,a,39,Ndiaye,117,16,103,6,60,21,79,18,,,,,,,,,,,4,8,,,,,,21.0,,
,,,,,,,,,,,,,233,0,5,146,1,68.9,13,2,41.7,178.8,704,0,0,0,0,0,168.0,3,10,1.58,0.19,1.77,10.99,2024-07-17T10:20:02.760653Z,100.0,50.0,449871,228,0,,,0,Amadou,0.0,False,,2024-11-21T08:30:08.977638Z,,,3.1,Onana,,a,31,Onana,169,64,215,135,86,53,151,89,,,,,,,,,,,3,2,,,,,,76.0,,
,,,,,,,,,,,,,234,0,0,8,0,14.7,0,0,2.3,6.4,17,0,0,0,0,0,2.0,0,0,0.00,0.11,0.11,0.16,2024-07-17T10:20:02.761761Z,100.0,100.0,243571,454,0,,,0,Nathan,0.3,False,,2024-08-12T14:30:04.567805Z,,,1.0,Patterson,,a,1,Patterson,432,152,342,110,387,137,422,143,,,,,,,,,,,2,8,,,,,,151.0,,
2024-08-13T19:39:20.131084Z,235,283372.0,CripplingHannover96,3320868.0,33.0,48142.0,6.0,Ryan,McIntyre,4.0,,False,235,0,6,189,5,10.3,21,0,34.2,332.8,1260,0,0,1,0,36,0.0,1,14,0.00,0.09,0.09,18.55,2024-07-17T10:20:02.763075Z,,,111234,189,0,,,0,Jordan,4.0,False,,,,,4.1,Pickford,,a,58,Pickford,36,12,361,2,643,63,194,12,,,,,,,,,,,1,8,3.0,33.0,1.0,-2.0,12.0,4.0,-3.0,9.0
2024-08-13T20:08:21.064931Z,236,289293.0,*Stratford Sardines*,3320946.0,111.0,48142.0,3.0,Flat,7,13.0,,False,236,0,5,170,5,100.8,21,0,55.8,336.6,1251,0,0,0,0,0,118.0,3,14,0.74,1.05,1.79,18.55,2024-07-17T10:20:02.764198Z,100.0,100.0,17761,194,0,,,0,James,4.3,False,,2024-09-18T22:30:07.010253Z,,,3.1,Tarkowski,,a,43,Tarkowski,34,10,173,39,125,15,95,18,,,,,,,,,,,2,8,13.0,111.0,34.0,21.0,4.0,21.0,13.0,3.0
,,,,,,,,,,,,,237,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.766311Z,0.0,0.0,491012,289,0,,,0,Youssef,0.0,False,Lack of match fitness - Unknown return date,2024-08-05T15:00:04.380259Z,,,0.0,Ramalho Chermiti,,i,0,Y. Chermiti,663,64,657,63,653,64,663,64,,,,,,,,,,,4,8,,,,,,59.0,,
,,,,,,,,,,,,,238,3,8,198,5,226.6,14,1,53.9,287.6,1037,0,0,0,1,0,24.0,3,12,0.18,1.31,1.49,13.70,2024-07-17T10:20:02.767889Z,100.0,100.0,18892,392,0,,,0,Ashley,7.7,False,,2024-08-17T20:00:05.873666Z,,,4.8,Young,,a,57,Young,65,21,60,11,289,90,100,20,,,,,,,,,,,2,8,,,,,,5.0,,
,,,,,,,,,,,,,239,3,3,165,3,249.1,12,1,65.1,175.4,813,0,0,0,0,0,226.0,2,10,2.77,2.04,4.81,10.99,2024-07-17T10:20:02.768937Z,,,159533,266,0,,,1,Adama,0.8,False,,,,,2.9,Traoré,,a,41,Adama,175,66,51,42,53,32,71,46,,,,,,,,,,,3,9,,,,,,46.0,,
,,,,,,,,,,,,,240,2,1,163,4,486.6,11,1,79.2,142.2,942,0,1,0,0,0,163.0,4,12,2.70,2.45,5.15,10.11,2024-07-17T10:20:02.770107Z,100.0,100.0,156689,102,0,,,1,Andreas,1.0,False,,2024-10-27T22:00:06.156705Z,,,2.5,Hoelgebaum Pereira,,a,35,Andreas,207,84,6,5,93,59,41,27,,,,,,,,,,,3,9,,,,,,66.0,,
,,,,,,,,,,,,,241,0,0,148,2,30.5,20,0,29.7,232.8,1350,0,0,0,0,0,34.0,5,15,0.28,0.12,0.40,18.08,2024-07-17T10:20:02.772198Z,0.0,,232892,407,0,,,1,Calvin,1.0,False,Suspended until 22 Dec,2024-12-09T09:30:06.333045Z,,,1.9,Bassey,,s,29,Bassey,113,42,299,90,262,79,217,67,,,,,,,,,,,2,9,,,,,,51.0,,
,,,,,,,,,,,,,242,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.773823Z,,,428971,627,0,,,0,Steven,0.0,False,,,,,0.0,Benda,,a,0,Benda,501,52,480,30,444,20,503,52,,,,,,,,,,,1,9,,,,,,46.0,,
,,,,,,,,,,,,,243,0,0,61,0,89.9,5,1,18.8,71.4,169,0,0,0,1,0,25.0,2,0,0.03,0.65,0.68,3.04,2024-07-17T10:20:02.774748Z,0.0,0.0,76357,224,0,,,0,Tom,1.0,False,Suspended until 22 Dec,2024-12-02T00:00:08.212324Z,,,1.0,Cairney,,s,10,Cairney,302,138,188,121,287,158,287,145,,,,,,,,,,,3,9,,,,,,161.0,,
2024-08-13T20:13:24.856791Z,244,184679.0,Kernowfornia United,3320962.0,127.0,48142.0,1.0,Scott,Renfree-Tuck,15.0,,True,244,0,0,14,0,3.7,4,0,6.7,39.0,143,0,0,0,0,0,23.0,0,1,0.06,0.02,0.08,2.41,2024-07-17T10:20:02.775571Z,100.0,100.0,166477,374,0,,,0,Timothy,0.8,False,,2024-10-18T17:30:07.030897Z,,,1.0,Castagne,,a,5,Castagne,355,126,394,136,290,91,369,120,,,,,,,,,,,2,9,43.0,127.0,42.0,-1.0,23.0,126.0,-84.0,41.0
,,,,,,,,,,,,,245,0,0,63,0,24.6,8,0,23.6,138.8,660,1,0,0,0,0,75.0,1,7,0.51,0.02,0.53,8.79,2024-07-17T10:20:02.776399Z,,,219924,442,0,,,2,Issa,1.5,False,,,,,1.4,Diop,,a,14,Diop,211,81,315,100,187,42,260,85,,,,,,,,,,,2,9,,,,,,93.0,,
,,,,,,,,,,,,,246,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.777432Z,0.0,0.0,515024,505,0,,,0,Luke,0.0,False,Season long loan to Birmingham City,2024-08-06T17:24:03.566492Z,,,0.0,Harris,,u,0,Harris,616,263,612,267,596,260,618,265,,,,,,,,,,,3,9,,,,,,262.0,,
,,,,,,,,,,,,,247,3,9,330,4,388.6,17,5,112.5,404.6,1300,0,0,0,0,0,331.0,1,15,1.86,3.24,5.10,17.00,2024-07-17T10:20:02.778239Z,,,153133,119,0,,,2,Alex,7.2,False,,,,,5.1,Iwobi,,a,76,Iwobi,15,7,18,15,31,16,9,7,,,,,,,,,,,3,9,,,,,,5.0,,
2024-08-13T20:05:15.856171Z,248,318371.0,Up the Ding,3320937.0,102.0,48142.0,3.0,Matthew,Stent,12.0,,False,248,1,2,192,2,10.0,20,0,37.7,368.6,1350,0,0,0,0,42,0.0,2,15,0.00,0.02,0.02,18.08,2024-07-17T10:20:02.779152Z,,,80201,190,0,,,3,Bernd,1.8,False,,,,,3.1,Leno,,a,46,Leno,25,7,367,7,657,65,178,6,,,,,,,,,,,1,9,8.0,102.0,10.0,2.0,8.0,9.0,1.0,7.0
,,,,,,,,,,,,,249,0,0,95,2,104.4,12,0,20.4,97.6,789,0,0,0,0,0,2.0,6,10,0.00,0.48,0.48,9.47,2024-07-17T10:20:02.779924Z,100.0,100.0,212314,258,0,,,1,Saša,1.0,False,,2024-12-02T00:00:08.228415Z,,,1.5,Lukić,,a,15,Lukić,268,121,168,110,397,211,275,139,,,,,,,,,,,3,9,,,,,,142.0,,
,,,,,,,,,,,,,250,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.780698Z,0.0,0.0,120721,628,0,,,0,Kevin,0.0,False,Transferred to FC Midtjylland,2024-08-31T06:24:47.127908Z,,,0.0,Mbabu,,u,0,Mbabu,482,166,460,164,423,148,484,166,,,,,,,,,,,2,9,,,,,,177.0,,
2024-08-13T19:43:54.530016Z,251,324701.0,Eleven Hags,3320879.0,44.0,48142.0,8.0,Liam,Thaker,5.0,,False,251,1,1,88,1,66.3,8,1,32.0,77.8,441,0,0,0,0,0,176.0,1,4,1.61,0.09,1.70,5.92,2024-07-17T10:20:02.781489Z,,,244042,84,0,,,1,Rodrigo,1.2,False,,,,,1.8,Muniz Carvalho,,a,25,Muniz,292,27,221,27,81,27,207,27,,,,,,,,,,,4,9,21.0,44.0,13.0,-8.0,22.0,28.0,-15.0,21.0
,,,,,,,,,,,,,252,2,10,227,4,135.7,12,5,80.1,249.2,897,0,0,0,0,0,413.0,1,11,4.91,1.33,6.24,12.14,2024-07-17T10:20:02.782502Z,,,102057,138,0,,,8,Raúl,3.2,False,,,,,4.1,Jiménez,,a,61,Raúl,95,13,134,14,15,8,38,10,,,,,,,,,,,4,9,,,,,,12.0,,
,,,,,,,,,,,,,253,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.783773Z,0.0,0.0,82514,445,0,,,0,Tim,0.0,False,Permanent transfer to Charlotte FC,2024-08-09T11:16:10.995330Z,,,0.0,Ream,,u,0,Ream,577,222,571,222,550,217,579,222,,,,,,,,,,,2,9,,,,,,178.0,,
,,,,,,,,,,,,,254,0,0,23,0,18.4,2,0,3.7,9.2,54,0,0,0,0,0,9.0,2,0,0.01,0.09,0.10,2.96,2024-07-17T10:20:02.785261Z,0.0,0.0,153366,247,0,,,0,Harrison,0.0,False,Knee injury - Expected back 05 Jan,2024-11-22T17:00:09.110556Z,,,0.8,Reed,,i,6,Reed,426,203,333,190,344,185,403,195,,,,,,,,,,,3,9,,,,,,186.0,,
2024-08-13T20:11:56.261570Z,255,289293.0,*Stratford Sardines*,3320959.0,124.0,48142.0,7.0,Flat,7,14.0,,False,255,4,5,214,2,242.2,20,0,69.8,376.6,1350,0,0,0,0,0,77.0,2,15,0.29,1.59,1.88,18.08,2024-07-17T10:20:02.786950Z,,,169528,375,0,,,1,Antonee,2.2,False,,,,,3.3,Robinson,,a,49,Robinson,20,5,54,9,183,40,55,7,,,,,,,,,,,2,9,9.0,124.0,40.0,31.0,2.0,12.0,28.0,2.0
,,,,,,,,,,,,,256,0,0,2,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.67,2024-07-17T10:20:02.788749Z,0.0,0.0,490146,308,0,,,0,Jay,0.0,False,Transferred to Birmingham City,2024-08-31T09:25:38.042723Z,,,1.0,Stansfield,,u,1,Stansfield,676,69,672,68,669,69,676,69,,,,,,,,,,,4,9,,,,,,50.0,,
,,,,,,,,,,,,,257,2,0,152,2,120.7,16,0,48.7,251.8,1208,0,0,0,0,0,115.0,3,14,1.02,0.44,1.46,15.69,2024-07-17T10:20:02.790571Z,,,167074,465,0,,,5,Kenny,2.5,False,,,,,2.6,Tete,,a,36,Tete,93,34,156,35,128,16,125,31,,,,,,,,,,,2,9,,,,,,31.0,,
,,,,,,,,,,,,,258,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.807498Z,100.0,100.0,245824,282,0,,,0,Carlos Vinícius,0.0,False,,2024-09-13T15:30:06.747794Z,,,0.0,Alves Morais,,a,0,Vinicius,669,66,665,65,662,66,669,66,,,,,,,,,,,4,9,,,,,,60.0,,
,,,,,,,,,,,,,259,0,3,96,0,42.9,5,3,24.4,113.6,241,0,0,0,0,0,91.0,2,1,0.95,0.18,1.13,4.39,2024-07-17T10:20:02.810810Z,,,153682,127,0,,,1,Harry,1.2,False,,,,,2.5,Wilson,,a,28,Wilson,244,104,277,169,158,99,255,126,,,,,,,,,,,3,9,,,,,,88.0,,
,,,,,,,,,,,,,260,0,0,11,0,12.4,3,0,2.2,5.4,61,0,0,0,0,0,4.0,2,0,0.00,0.03,0.03,2.16,2024-07-17T10:20:02.812605Z,100.0,100.0,462387,309,0,,,1,Ali,0.6,False,,2024-10-05T09:30:06.031534Z,,,0.7,Al-Hamadi,,a,4,Al-Hamadi,436,43,352,39,375,46,425,43,,,,,,,,,,,4,10,,,,,,43.0,,
,,,,,,,,,,,,,261,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.813661Z,0.0,0.0,517178,630,0,,,0,Elkan,0.0,False,Season long loan to Blackpool,2024-08-07T08:20:38.133494Z,,,0.0,Baggott,,u,0,Baggott,528,191,508,189,473,175,530,191,,,,,,,,,,,2,10,,,,,,179.0,,
,,,,,,,,,,,,,262,0,0,12,0,2.2,0,0,1.1,6.4,35,0,0,0,0,0,2.0,0,0,0.00,0.00,0.00,0.44,2024-07-17T10:20:02.815219Z,100.0,100.0,173818,310,0,,,0,Nathan,0.4,False,,2024-11-13T14:30:07.893005Z,,,1.0,Broadhead,,a,2,Broadhead,433,206,406,211,398,212,442,212,,,,,,,,,,,3,10,,,,,,205.0,,
,,,,,,,,,,,,,263,1,0,61,0,40.3,12,0,26.5,154.6,630,0,0,0,0,0,69.0,0,7,0.55,0.22,0.77,14.98,2024-07-17T10:20:02.816314Z,,,122411,631,0,,,4,Cameron,2.0,False,,,,,1.9,Burgess,,a,13,Burgess,197,77,284,82,197,47,240,77,,,,,,,,,,,2,10,,,,,,99.0,,
,,,,,,,,,,,,,264,1,0,91,0,114.0,15,0,20.7,69.6,569,0,0,0,0,0,31.0,1,7,0.30,0.69,0.99,16.54,2024-07-17T10:20:02.817946Z,100.0,100.0,149929,311,0,,,1,Wes,1.8,False,,2024-11-13T14:30:07.906131Z,,,1.6,Burns,,a,19,Burns,307,143,162,106,270,148,270,135,,,,,,,,,,,3,10,,,,,,122.0,,
,,,,,,,,,,,,,265,1,0,94,1,85.3,7,1,24.9,88.8,470,0,0,0,0,0,79.0,1,5,0.99,0.34,1.33,11.85,2024-07-17T10:20:02.819161Z,,,196411,162,0,,,7,Conor,2.2,False,,,,,2.0,Chaplin,,a,26,Chaplin,280,127,193,124,177,108,252,125,,,,,,,,,,,3,10,,,,,,99.0,,
,,,,,,,,,,,,,266,0,0,-6,0,8.1,5,0,6.7,27.0,196,1,0,0,1,0,35.0,0,2,0.08,0.06,0.14,5.50,2024-07-17T10:20:02.821274Z,100.0,100.0,232228,632,0,,,0,Harry,0.6,False,,2024-10-26T20:00:07.408041Z,,,-0.2,Clarke,,a,-1,H.Clarke,375,133,374,121,260,78,367,118,,,,,,,,,,,2,10,,,,,,231.0,,
2024-08-13T20:03:31.378962Z,267,324701.0,Eleven Hags,3320933.0,98.0,48142.0,8.0,Liam,Thaker,11.0,,False,267,2,5,162,1,505.6,27,1,86.8,281.0,1350,0,0,0,0,0,81.0,2,15,0.59,3.18,3.77,32.32,2024-07-17T10:20:02.822672Z,,,455084,529,0,,,1,Leif,1.6,False,,,,,2.6,Davis,,a,39,Davis,71,24,5,1,172,35,31,3,,,,,,,,,,,2,10,15.0,98.0,29.0,14.0,8.0,26.0,3.0,10.0
2024-08-13T20:11:49.334239Z,268,317751.0,Some Solanke-Panky?,3320957.0,122.0,48142.0,5.0,Alex,Turnbull,14.0,,False,268,1,7,204,2,163.9,20,6,73.9,247.2,1103,0,0,0,0,0,332.0,4,14,4.18,0.45,4.63,23.65,2024-07-17T10:20:02.826054Z,,,463034,163,0,,,1,Liam,3.6,False,,,,,3.9,Delap,,a,58,Delap,97,14,106,7,29,15,46,13,,,,,,,,,,,4,10,10.0,122.0,27.0,17.0,2.0,14.0,13.0,3.0
,,,,,,,,,,,,,269,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.827219Z,0.0,0.0,214964,633,0,,,0,George,0.0,False,Loaned to Middlesbrough,2024-08-31T08:22:49.668219Z,,,1.0,Edmundson,,u,1,Edmundson,496,174,475,172,438,156,498,174,,,,,,,,,,,2,10,,,,,,152.0,,
,,,,,,,,,,,,,270,0,0,58,1,5.9,15,0,24.9,179.8,720,0,0,0,0,0,63.0,2,8,0.43,0.02,0.45,17.34,2024-07-17T10:20:02.828376Z,100.0,100.0,449429,634,0,,,0,Jacob,0.2,False,,2024-11-22T17:30:09.014564Z,,,1.5,Greaves,,a,12,Greaves,168,66,386,129,207,54,250,80,,,,,,,,,,,2,10,,,,,,101.0,,
,,,,,,,,,,,,,271,0,0,4,0,1.9,2,0,1.7,9.4,43,0,0,0,0,0,6.0,0,0,0.00,0.05,0.05,1.36,2024-07-17T10:20:02.829393Z,0.0,0.0,167191,312,0,,,0,Marcus,0.0,False,Loaned to Derby County,2024-08-31T08:21:56.022360Z,,,1.0,Myers-Harness,,u,2,Harness,424,201,408,212,365,196,435,208,,,,,,,,,,,3,10,,,,,,206.0,,
,,,,,,,,,,,,,272,1,2,56,0,37.0,4,1,16.7,60.2,174,0,0,0,0,0,68.0,1,1,0.77,0.10,0.87,6.50,2024-07-17T10:20:02.830308Z,0.0,0.0,222625,164,0,,,0,George,0.2,False,Knee injury - Expected back 16 Jan,2024-11-22T17:00:09.158802Z,,,2.1,Hirst,,i,17,Hirst,327,31,289,33,202,34,302,33,,,,,,,,,,,4,10,,,,,,32.0,,
,,,,,,,,,,,,,273,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.831283Z,0.0,0.0,524180,530,0,,,0,Cameron,0.0,False,Loaned to Wycombe,2024-08-23T12:39:48.370081Z,,,0.0,Humphreys,,u,0,Humphreys,620,267,616,271,600,264,622,269,,,,,,,,,,,3,10,,,,,,263.0,,
,,,,,,,,,,,,,274,1,3,129,2,192.7,21,1,53.7,156.2,1222,0,0,0,0,0,186.0,4,14,0.97,1.15,2.12,26.03,2024-07-17T10:20:02.832275Z,100.0,100.0,503301,165,0,,,2,Omari,3.2,False,,2024-11-20T14:00:07.757189Z,,,2.6,Giraud-Hutchinson,,a,37,Hutchinson,195,77,82,64,71,44,103,62,,,,,,,,,,,3,10,,,,,,54.0,,
,,,,,,,,,,,,,275,1,0,24,0,45.4,14,0,17.3,116.0,491,0,0,0,0,0,11.0,1,5,0.04,0.24,0.28,16.08,2024-07-17T10:20:02.833169Z,100.0,100.0,222018,604,0,,,1,Ben,0.4,False,,2024-11-25T09:30:07.489482Z,,,1.1,Johnson,,a,8,Johnson,240,91,273,76,329,108,295,96,,,,,,,,,,,2,10,,,,,,118.0,,
,,,,,,,,,,,,,276,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.834090Z,0.0,0.0,94926,531,0,,,0,Freddie,0.0,False,Mutual termination of contract,2024-08-31T06:23:26.859072Z,,,0.0,Ladapo,,u,0,Ladapo,578,49,572,49,551,49,580,49,,,,,,,,,,,4,10,,,,,,61.0,,
,,,,,,,,,,,,,277,0,0,26,0,4.3,4,0,3.0,25.0,143,0,0,0,0,0,0.0,0,2,0.00,0.00,0.00,5.08,2024-07-17T10:20:02.835122Z,100.0,100.0,106606,532,0,,,0,Massimo,0.2,False,,2024-10-08T11:00:07.389122Z,,,1.4,Luongo,,a,7,Luongo,379,176,389,207,526,219,408,196,,,,,,,,,,,3,10,,,,,,180.0,,
,,,,,,,,,,,,,278,1,5,222,1,172.9,23,1,42.1,227.8,1253,0,0,0,0,0,21.0,4,14,0.29,0.86,1.15,27.96,2024-07-17T10:20:02.837318Z,100.0,100.0,74944,313,0,,,2,Sam,2.0,False,,2024-10-26T20:00:07.464596Z,,,2.7,Morsy,,a,38,Morsy,119,41,96,72,299,164,145,85,,,,,,,,,,,3,10,,,,,,51.0,,
,,,,,,,,,,,,,279,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.840167Z,0.0,0.0,246265,635,0,,,0,Corrie,0.0,False,Permanent transfer to Kilmarnock,2024-08-01T06:52:12.954431Z,,,0.0,Ndaba,,u,0,Ndaba,499,176,478,174,442,159,501,176,,,,,,,,,,,2,10,,,,,,180.0,,
,,,,,,,,,,,,,280,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.842515Z,,,434044,636,0,,,0,Cieran,0.0,False,,,,,0.0,Slicker,,a,0,Slicker,502,53,482,32,446,22,504,53,,,,,,,,,,,1,10,,,,,,47.0,,
,,,,,,,,,,,,,281,0,0,41,0,75.8,3,0,17.0,49.4,283,0,0,0,0,0,46.0,2,1,0.42,0.69,1.11,5.89,2024-07-17T10:20:02.843840Z,100.0,100.0,231899,314,0,,,2,Jack,1.0,False,,2024-11-22T17:30:09.045912Z,,,0.9,Taylor,,a,9,Taylor,337,160,207,132,239,132,299,149,,,,,,,,,,,3,10,,,,,,169.0,,
,,,,,,,,,,,,,282,0,0,54,1,48.3,13,0,18.9,122.2,770,0,0,0,0,0,19.0,3,9,0.18,0.05,0.23,15.48,2024-07-17T10:20:02.845247Z,0.0,0.0,180804,637,0,,,0,Axel,0.8,False,Hamstring injury - Unknown return date,2024-11-30T22:00:07.627808Z,,,1.7,Tuanzebe,,i,15,Tuanzebe,235,89,263,70,304,96,285,92,,,,,,,,,,,2,10,,,,,,89.0,,
,,,,,,,,,,,,,283,0,0,9,0,0.0,2,0,2.8,28.2,90,0,0,0,0,3,0.0,0,1,0.00,0.00,0.00,2.65,2024-07-17T10:20:02.847481Z,,,108813,533,0,,,0,Christian,0.0,False,,,,,2.0,Walton,,a,2,Walton,373,31,539,53,510,45,413,31,,,,,,,,,,,1,10,,,,,,32.0,,
,,,,,,,,,,,,,284,0,0,23,0,2.8,10,0,8.2,72.2,377,0,0,0,0,0,6.0,1,4,0.03,0.01,0.04,9.44,2024-07-17T10:20:02.848852Z,,,220583,638,0,,,0,Luke,0.0,False,,,,,0.8,Woolfenden,,a,4,Woolfenden,299,105,400,140,356,120,352,113,,,,,,,,,,,2,10,,,,,,127.0,,
,,,,,,,,,,,,,285,0,0,60,0,45.1,12,0,11.7,61.8,471,0,0,0,0,0,10.0,5,5,0.08,0.33,0.41,11.32,2024-07-17T10:20:02.849872Z,0.0,,225902,534,0,,,1,Boubakary,1.4,False,Suspended until 22 Dec,2024-12-09T09:30:06.376244Z,,,1.0,Soumaré,,s,9,B.Soumaré,322,153,274,168,338,182,327,162,,,,,,,,,,,3,11,,,,,,170.0,,
,,,,,,,,,,,,,286,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.850872Z,0.0,0.0,461416,535,0,,,0,Tom,0.0,False,Loaned to Stoke City,2024-08-31T06:20:48.397195Z,,,0.0,Cannon,,u,0,Cannon,596,52,591,52,573,52,598,52,,,,,,,,,,,4,11,,,,,,62.0,,
,,,,,,,,,,,,,287,0,0,4,0,0.0,1,0,0.3,3.0,14,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,1.03,2024-07-17T10:20:02.852125Z,100.0,100.0,197469,536,0,,,0,Hamza,0.0,False,,2024-10-04T00:00:05.751780Z,,,1.0,Choudhury,,a,1,Choudhury,451,216,544,229,516,218,462,222,,,,,,,,,,,3,11,,,,,,217.0,,
,,,,,,,,,,,,,288,0,0,16,0,2.4,8,0,6.8,66.2,277,0,0,0,0,0,0.0,1,3,0.00,0.02,0.02,8.03,2024-07-17T10:20:02.854830Z,100.0,100.0,94147,639,0,,,1,Conor,0.6,False,,2024-08-12T14:30:04.626270Z,,,0.8,Coady,,a,3,Coady,314,108,404,143,420,146,366,117,,,,,,,,,,,2,11,,,,,,130.0,,
